0.022539,-0.019252,0.056816,0.082420,0.019794,-0.216521,0.077109,0.260479,-0.134648,-0.149899,-0.098425,-0.186686,0.004393,-0.039716,-0.033256,-0.014034,0.084779,-0.150616,-0.031402,-0.295929,0.109203,0.051710,0.058815,-0.074527,-0.042166,0.099212,-0.100961,-0.033854,-0.119025,0.062985,0.138064,-0.068481,0.073209,-0.086419,-0.134153,0.112628,-0.006728,-0.011987,-0.089690,-0.202026,0.022697,-0.029656,-0.046587,0.099663,0.157651,0.041063,-0.044448,-0.120763,0.041210,0.085384,-0.000694,-0.072509,0.009077,-0.084427,-0.008622,-0.041581,0.070114,-0.087144,-0.161031,-0.010653,-0.011972,-0.039672,0.027919,-0.056757,-0.194337,0.135699,-0.022098,0.078488,-0.137368,0.104564,-0.145362,0.145917,0.125060,0.028473,0.133862,0.030296,-0.002242,-0.019790,-0.105191,0.019398,-0.048599,0.026868,-0.171869,0.185531,-0.074536,-0.024887,0.060441,0.119418,0.087385,0.020640,0.096419,0.015725,0.007451,0.082187,0.157480,0.062490,0.102244,-0.131940,0.028786,-0.035886
0.019738,-0.021708,0.059143,0.084246,0.017258,-0.216745,0.073784,0.263097,-0.136532,-0.150196,-0.099497,-0.185850,0.007175,-0.038049,-0.032072,-0.013904,0.083229,-0.150007,-0.027646,-0.296422,0.109267,0.052038,0.055852,-0.073193,-0.042470,0.096541,-0.100964,-0.032348,-0.121482,0.061383,0.139212,-0.066894,0.072986,-0.087987,-0.134705,0.112937,-0.007467,-0.012060,-0.088212,-0.204841,0.020796,-0.030965,-0.047787,0.099613,0.157421,0.043390,-0.046259,-0.121485,0.042337,0.085855,0.000214,-0.071798,0.008950,-0.084035,-0.006907,-0.041722,0.070544,-0.086271,-0.161611,-0.009028,-0.008716,-0.036106,0.026419,-0.054156,-0.194176,0.136492,-0.020852,0.076038,-0.136095,0.108615,-0.145501,0.146396,0.124263,0.026689,0.131232,0.027867,-0.002015,-0.017708,-0.105449,0.019634,-0.048213,0.028338,-0.169057,0.184280,-0.073153,-0.026833,0.062412,0.117571,0.085308,0.021662,0.097588,0.014328,0.006296,0.083096,0.157246,0.062309,0.104458,-0.131821,0.027266,-0.037438
0.018672,-0.022561,0.059426,0.085700,0.019453,-0.217955,0.073060,0.261203,-0.135278,-0.150380,-0.100858,-0.181874,0.008973,-0.036395,-0.034757,-0.014553,0.086132,-0.148812,-0.025102,-0.294335,0.111099,0.054362,0.055347,-0.073233,-0.044043,0.096771,-0.102679,-0.033543,-0.122755,0.061539,0.140585,-0.066954,0.071583,-0.088038,-0.133974,0.113805,-0.009234,-0.007921,-0.086713,-0.202819,0.021458,-0.031055,-0.049352,0.100614,0.154559,0.045161,-0.045345,-0.119875,0.037382,0.086841,0.001692,-0.069725,0.009162,-0.086827,-0.006261,-0.041191,0.069556,-0.087472,-0.163455,-0.008845,-0.012179,-0.038935,0.023740,-0.055486,-0.198061,0.135099,-0.022028,0.076669,-0.134197,0.106996,-0.144873,0.145647,0.123293,0.027855,0.135007,0.024720,-0.000818,-0.015809,-0.106323,0.022209,-0.050541,0.029161,-0.171194,0.182225,-0.075662,-0.027343,0.065276,0.118538,0.087324,0.021859,0.098238,0.010549,0.006824,0.081511,0.155368,0.062536,0.104409,-0.133882,0.025477,-0.037205
0.020141,-0.017839,0.057034,0.082756,0.017438,-0.215813,0.072533,0.261576,-0.138410,-0.150524,-0.098850,-0.186624,0.005349,-0.037437,-0.032634,-0.015701,0.083765,-0.150600,-0.029497,-0.296232,0.110819,0.051945,0.056099,-0.073571,-0.042925,0.097202,-0.102039,-0.035415,-0.118968,0.062294,0.140096,-0.067335,0.072279,-0.088710,-0.134810,0.114195,-0.006404,-0.011540,-0.090182,-0.204102,0.022596,-0.030917,-0.046007,0.100413,0.157108,0.041297,-0.047406,-0.119842,0.042309,0.084468,0.000106,-0.071111,0.008367,-0.084261,-0.006396,-0.041921,0.069432,-0.087051,-0.161548,-0.008048,-0.011408,-0.038556,0.025644,-0.056907,-0.194231,0.135829,-0.019718,0.077262,-0.134983,0.107070,-0.144382,0.146536,0.122993,0.028882,0.133547,0.028644,0.000489,-0.017770,-0.106682,0.019790,-0.046745,0.027726,-0.169536,0.185219,-0.074759,-0.025727,0.060839,0.118792,0.085763,0.022230,0.100386,0.016080,0.008359,0.081151,0.158245,0.063570,0.099334,-0.131526,0.027494,-0.036467
0.018672,-0.017371,0.057851,0.083914,0.016121,-0.215664,0.075397,0.260829,-0.134817,-0.152939,-0.101411,-0.184881,0.004056,-0.039106,-0.033044,-0.016424,0.085272,-0.149048,-0.027915,-0.295186,0.107311,0.050047,0.054514,-0.074036,-0.041641,0.096302,-0.100733,-0.037219,-0.119406,0.060126,0.138771,-0.067506,0.076299,-0.087569,-0.134248,0.110915,-0.005166,-0.007724,-0.087716,-0.204399,0.021130,-0.030586,-0.049569,0.097602,0.157435,0.043750,-0.047570,-0.118505,0.041447,0.084776,-0.000977,-0.069369,0.009192,-0.085448,-0.008786,-0.043957,0.071167,-0.085955,-0.162905,-0.010945,-0.015629,-0.038602,0.024830,-0.059296,-0.193142,0.135326,-0.020192,0.075134,-0.136488,0.108148,-0.146370,0.149133,0.125742,0.029879,0.133992,0.026884,0.000239,-0.017492,-0.105222,0.017593,-0.047359,0.028352,-0.168854,0.187775,-0.073759,-0.025281,0.061634,0.119853,0.088280,0.022057,0.100236,0.014135,0.006682,0.079838,0.155889,0.063996,0.102528,-0.133284,0.029546,-0.036293
0.021698,-0.019585,0.057540,0.083212,0.016303,-0.215381,0.075637,0.262551,-0.136854,-0.151392,-0.098335,-0.186442,0.005521,-0.037840,-0.032500,-0.015000,0.083628,-0.151625,-0.030295,-0.294671,0.110716,0.050959,0.056211,-0.073342,-0.041564,0.097373,-0.101100,-0.034457,-0.121349,0.060740,0.138989,-0.068102,0.070376,-0.087366,-0.134815,0.114014,-0.004855,-0.011748,-0.089901,-0.203875,0.023926,-0.029217,-0.047309,0.098075,0.156953,0.042902,-0.046418,-0.119278,0.043118,0.086728,0.000873,-0.071661,0.008129,-0.084134,-0.005764,-0.043384,0.070843,-0.087699,-0.161831,-0.007873,-0.012235,-0.039914,0.025924,-0.054932,-0.196212,0.135780,-0.021029,0.075811,-0.135835,0.107516,-0.144273,0.147187,0.125847,0.029246,0.132343,0.030312,-0.001112,-0.018369,-0.105099,0.018497,-0.048312,0.027741,-0.168562,0.185163,-0.074528,-0.026293,0.060448,0.118499,0.085993,0.020598,0.097949,0.015663,0.008123,0.081509,0.155429,0.062457,0.102163,-0.132700,0.029281,-0.037989
0.020095,-0.019251,0.059622,0.083721,0.017827,-0.218314,0.071908,0.260525,-0.138068,-0.150644,-0.099325,-0.184975,0.006108,-0.038694,-0.033468,-0.015601,0.084828,-0.150067,-0.026784,-0.295720,0.110500,0.052201,0.055362,-0.073325,-0.043489,0.096099,-0.103723,-0.032119,-0.118588,0.062072,0.137761,-0.065575,0.070914,-0.088301,-0.133588,0.115942,-0.007487,-0.010409,-0.090402,-0.204090,0.023118,-0.028620,-0.046726,0.100419,0.156065,0.041834,-0.045916,-0.120361,0.040358,0.084623,-0.001328,-0.071914,0.010697,-0.085711,-0.007710,-0.044021,0.069984,-0.087704,-0.161582,-0.007069,-0.013345,-0.038097,0.025912,-0.054325,-0.193734,0.136182,-0.021495,0.078419,-0.134092,0.108543,-0.145603,0.144832,0.123998,0.031062,0.131255,0.029217,-0.003031,-0.018252,-0.104976,0.017923,-0.045636,0.027850,-0.169966,0.184594,-0.072399,-0.025467,0.063284,0.120620,0.087907,0.021991,0.099730,0.014420,0.008414,0.082342,0.157991,0.064436,0.102992,-0.132811,0.029435,-0.035247
0.018274,-0.021216,0.059610,0.078956,0.019460,-0.215240,0.074121,0.263592,-0.133647,-0.149827,-0.099007,-0.187761,0.005061,-0.036342,-0.035449,-0.015632,0.083568,-0.152938,-0.029156,-0.292541,0.110492,0.052346,0.059755,-0.075202,-0.042599,0.097216,-0.099264,-0.033563,-0.118814,0.062504,0.138819,-0.067762,0.070544,-0.085218,-0.135512,0.114540,-0.008670,-0.010355,-0.091274,-0.202378,0.021292,-0.031010,-0.047802,0.097624,0.157987,0.040210,-0.046925,-0.119179,0.041740,0.084204,-0.002855,-0.070826,0.008802,-0.083758,-0.004510,-0.044933,0.071814,-0.087649,-0.160700,-0.012844,-0.012867,-0.038891,0.025910,-0.058217,-0.195882,0.133899,-0.019564,0.075646,-0.132500,0.107886,-0.146487,0.146684,0.124091,0.027315,0.135354,0.028803,0.000035,-0.019486,-0.108152,0.021374,-0.047946,0.030865,-0.167334,0.189200,-0.070140,-0.026122,0.063881,0.119839,0.083459,0.020812,0.101439,0.014100,0.007812,0.082593,0.157600,0.061612,0.101067,-0.135114,0.025323,-0.038095
0.021612,-0.020272,0.057648,0.082425,0.017715,-0.214931,0.073909,0.260035,-0.137630,-0.150783,-0.101439,-0.183297,0.007145,-0.039019,-0.032362,-0.013800,0.085509,-0.150624,-0.027703,-0.297288,0.110028,0.052562,0.057456,-0.074012,-0.042657,0.096361,-0.103082,-0.034756,-0.121100,0.060000,0.138125,-0.070947,0.069391,-0.087953,-0.134394,0.113621,-0.006480,-0.011029,-0.088737,-0.202752,0.021526,-0.029269,-0.046837,0.100097,0.157571,0.044252,-0.044771,-0.120112,0.042065,0.084967,0.000107,-0.070623,0.006821,-0.084933,-0.005723,-0.045017,0.070226,-0.089691,-0.162972,-0.008452,-0.014206,-0.037786,0.026556,-0.057748,-0.194695,0.135670,-0.021276,0.076307,-0.135445,0.108226,-0.145189,0.147405,0.124532,0.027838,0.134371,0.027852,-0.000637,-0.017437,-0.105385,0.018553,-0.045605,0.026302,-0.168295,0.184773,-0.072348,-0.026893,0.061844,0.117531,0.085633,0.021306,0.099261,0.013224,0.009132,0.082413,0.154999,0.062865,0.105031,-0.133516,0.030078,-0.036740
0.020166,-0.019869,0.057251,0.084990,0.016727,-0.214503,0.074065,0.263540,-0.135622,-0.150884,-0.099346,-0.186434,0.006727,-0.037556,-0.029788,-0.015142,0.083397,-0.151191,-0.029365,-0.294748,0.110804,0.052634,0.056122,-0.075299,-0.042387,0.095885,-0.102162,-0.033552,-0.119330,0.061642,0.137991,-0.068206,0.071164,-0.087317,-0.136551,0.114210,-0.004678,-0.011988,-0.092065,-0.203206,0.025555,-0.032913,-0.046726,0.099280,0.158157,0.043316,-0.045944,-0.118869,0.042713,0.089064,-0.000312,-0.071295,0.008398,-0.084839,-0.006876,-0.043442,0.072982,-0.088016,-0.161358,-0.009535,-0.011718,-0.037419,0.024486,-0.055635,-0.195253,0.136342,-0.020852,0.075494,-0.136066,0.106008,-0.143168,0.146350,0.123524,0.028479,0.133138,0.027121,0.000680,-0.019017,-0.107510,0.020978,-0.046243,0.026319,-0.170362,0.185882,-0.072229,-0.026022,0.062479,0.117301,0.084624,0.019263,0.097660,0.013281,0.007130,0.080285,0.156015,0.063449,0.102355,-0.132713,0.028520,-0.036430
