0.044140,-0.035005,0.077635,0.086370,-0.057438,-0.200628,0.043564,0.240327,-0.130748,-0.160763,-0.093324,-0.187261,0.063695,-0.052981,-0.054163,0.008860,0.104392,-0.177053,-0.038914,-0.301210,0.047972,0.070634,0.072671,-0.088658,-0.061077,0.138978,-0.109662,-0.017260,-0.113142,0.089267,0.122106,-0.090004,0.078146,-0.050695,-0.139452,0.088650,-0.024409,0.026478,-0.035512,-0.169628,0.073480,0.022996,-0.036827,0.134922,0.154517,0.060779,-0.029334,-0.153679,-0.011262,0.126259,-0.039556,-0.035982,0.004577,-0.116590,0.034802,-0.005191,0.039773,-0.067316,-0.192252,-0.014604,-0.025194,-0.035540,0.033812,-0.041424,-0.178981,0.097986,-0.016693,0.096532,-0.105769,0.125320,-0.151383,0.117174,0.132097,0.048688,0.101352,0.068429,0.047139,-0.035579,-0.121577,0.079538,-0.062208,0.057512,-0.130098,0.186435,-0.092545,-0.035975,0.055626,0.129578,0.050772,0.062917,0.048752,-0.019180,0.020895,0.085922,0.145611,0.008914,0.108589,-0.076488,-0.005325,-0.063252
0.038896,-0.048534,0.082516,0.095146,-0.055135,-0.205561,0.036951,0.241695,-0.138292,-0.163005,-0.096168,-0.182688,0.058987,-0.055158,-0.055506,0.005348,0.101074,-0.173934,-0.039359,-0.303334,0.042278,0.075381,0.066018,-0.088646,-0.057584,0.138644,-0.106957,-0.012041,-0.122518,0.085230,0.119087,-0.088193,0.075168,-0.052312,-0.140437,0.090909,-0.026664,0.018404,-0.033602,-0.168707,0.071320,0.011952,-0.039045,0.140152,0.156020,0.066910,-0.023515,-0.155052,-0.015744,0.127754,-0.032711,-0.037238,0.004453,-0.115485,0.028346,-0.001628,0.036427,-0.065618,-0.191034,-0.018038,-0.018867,-0.030473,0.034164,-0.040066,-0.176968,0.100786,-0.017930,0.095360,-0.105421,0.127330,-0.156240,0.121692,0.132861,0.038067,0.096899,0.065118,0.050876,-0.036405,-0.114181,0.079868,-0.062638,0.064528,-0.128948,0.172485,-0.088333,-0.036069,0.054162,0.122126,0.050308,0.064291,0.045057,-0.021956,0.024485,0.096511,0.143167,0.008752,0.118067,-0.072188,-0.009988,-0.069408
0.043461,-0.057235,0.084907,0.100599,-0.053107,-0.208238,0.033047,0.237825,-0.134357,-0.160922,-0.099747,-0.174639,0.064434,-0.046201,-0.062218,0.010940,0.104061,-0.168345,-0.030318,-0.302740,0.053429,0.075534,0.064903,-0.090559,-0.056451,0.138744,-0.106887,-0.011174,-0.120577,0.086070,0.125543,-0.084709,0.075756,-0.054071,-0.136670,0.093895,-0.031480,0.021059,-0.033976,-0.171025,0.069032,0.010285,-0.037748,0.140003,0.152419,0.074095,-0.030064,-0.155554,-0.021293,0.130500,-0.030810,-0.029688,0.004382,-0.117357,0.035962,0.000446,0.034172,-0.067419,-0.193492,-0.018280,-0.021404,-0.035385,0.025765,-0.039289,-0.181652,0.099648,-0.022691,0.095290,-0.096101,0.125506,-0.153297,0.116129,0.132890,0.043414,0.103299,0.060168,0.054066,-0.033944,-0.116941,0.086567,-0.066683,0.065060,-0.132475,0.171368,-0.092047,-0.034539,0.054435,0.121222,0.050908,0.065450,0.048735,-0.029143,0.025373,0.095625,0.134205,0.007428,0.111358,-0.078884,-0.015225,-0.067765
0.045054,-0.032361,0.076517,0.084330,-0.060252,-0.199570,0.038384,0.240664,-0.130995,-0.163233,-0.091323,-0.187750,0.070019,-0.046101,-0.053947,0.011842,0.102547,-0.174111,-0.037021,-0.303755,0.051912,0.065532,0.069631,-0.089704,-0.061732,0.138226,-0.110827,-0.019138,-0.109575,0.090567,0.127075,-0.089101,0.081306,-0.054489,-0.140561,0.092713,-0.022372,0.028729,-0.036516,-0.173989,0.073921,0.023260,-0.035475,0.134334,0.155032,0.060123,-0.038210,-0.153147,-0.005515,0.122267,-0.040811,-0.032100,0.007465,-0.116626,0.044980,-0.007964,0.036952,-0.068692,-0.192864,-0.011059,-0.024740,-0.036200,0.033063,-0.039045,-0.178314,0.098594,-0.012891,0.094811,-0.100547,0.129021,-0.145426,0.116495,0.128720,0.055185,0.102997,0.066698,0.050932,-0.034017,-0.124819,0.080397,-0.060644,0.055837,-0.128359,0.189254,-0.095522,-0.037448,0.054752,0.128225,0.044681,0.065597,0.056747,-0.016555,0.023222,0.080820,0.145788,0.009079,0.099118,-0.075633,-0.009021,-0.061821
0.037590,-0.026921,0.077202,0.084421,-0.065237,-0.197685,0.042374,0.241773,-0.133782,-0.169911,-0.091272,-0.180752,0.067083,-0.059596,-0.050707,0.004473,0.102450,-0.176810,-0.040385,-0.303628,0.039130,0.063786,0.063698,-0.091282,-0.069018,0.136055,-0.110143,-0.020168,-0.113843,0.086578,0.116624,-0.095058,0.079372,-0.051714,-0.137785,0.084941,-0.023452,0.035815,-0.026558,-0.170998,0.079125,0.021571,-0.043342,0.136015,0.154597,0.056583,-0.025803,-0.145565,-0.009592,0.125709,-0.041532,-0.033141,0.006776,-0.117928,0.035841,-0.005943,0.039294,-0.065300,-0.199406,-0.014731,-0.031436,-0.031927,0.036387,-0.040626,-0.175638,0.097067,-0.009336,0.097967,-0.104761,0.127381,-0.147488,0.122065,0.132627,0.047092,0.099035,0.065175,0.046586,-0.031471,-0.115839,0.072637,-0.059695,0.056218,-0.128804,0.192830,-0.091300,-0.040323,0.056807,0.131844,0.051886,0.065909,0.048749,-0.018744,0.023331,0.080600,0.150327,0.013599,0.112207,-0.074065,-0.001658,-0.065306
0.040271,-0.034093,0.079544,0.086763,-0.061117,-0.200287,0.040389,0.244585,-0.134413,-0.165027,-0.091855,-0.185004,0.064020,-0.054353,-0.052691,0.006364,0.100534,-0.179094,-0.039953,-0.301794,0.046023,0.069170,0.067845,-0.089555,-0.062781,0.136385,-0.109260,-0.018345,-0.116635,0.085976,0.119429,-0.092101,0.074238,-0.049588,-0.139066,0.088976,-0.023540,0.026583,-0.033099,-0.172261,0.077255,0.021236,-0.039245,0.135674,0.154331,0.059313,-0.028983,-0.148618,-0.009876,0.128233,-0.037267,-0.034780,0.004198,-0.115824,0.036179,-0.005920,0.039996,-0.068083,-0.195564,-0.012923,-0.027206,-0.033255,0.032934,-0.039919,-0.179384,0.098354,-0.012746,0.096637,-0.103923,0.127097,-0.148072,0.120487,0.132384,0.046103,0.098365,0.069643,0.047339,-0.035713,-0.118361,0.077021,-0.061079,0.058157,-0.126461,0.186018,-0.091592,-0.037453,0.051999,0.130138,0.049355,0.064271,0.047696,-0.018663,0.024599,0.086160,0.145748,0.012837,0.110817,-0.074441,-0.004842,-0.065667
0.036698,-0.031270,0.081862,0.087771,-0.060640,-0.204145,0.034087,0.240169,-0.137036,-0.163915,-0.094355,-0.184212,0.067086,-0.056401,-0.052911,0.004171,0.105056,-0.180812,-0.034447,-0.300335,0.043987,0.071820,0.066487,-0.089192,-0.065530,0.135849,-0.114171,-0.013377,-0.112904,0.086129,0.118421,-0.086331,0.072256,-0.049242,-0.137168,0.090293,-0.027234,0.028779,-0.033203,-0.170727,0.076359,0.024226,-0.039605,0.137985,0.151392,0.059829,-0.026768,-0.150671,-0.016712,0.126064,-0.039440,-0.034800,0.004683,-0.119321,0.034804,-0.005709,0.038926,-0.065925,-0.195924,-0.009730,-0.028493,-0.032213,0.029666,-0.038407,-0.175255,0.096485,-0.013409,0.097358,-0.102913,0.129240,-0.151401,0.118456,0.130987,0.048666,0.095814,0.069834,0.043239,-0.035528,-0.118845,0.076571,-0.058403,0.060075,-0.126144,0.185362,-0.088715,-0.035198,0.056917,0.133866,0.053297,0.066292,0.050301,-0.021209,0.023137,0.087461,0.149012,0.013744,0.113188,-0.076423,-0.001699,-0.062403
0.045624,-0.038112,0.081366,0.083216,-0.055346,-0.200144,0.038656,0.244527,-0.125114,-0.157743,-0.098780,-0.189072,0.067575,-0.046110,-0.059415,0.013360,0.100974,-0.179257,-0.031223,-0.299677,0.059854,0.069102,0.075160,-0.091590,-0.057288,0.133167,-0.106142,-0.017951,-0.108131,0.089742,0.125205,-0.085752,0.076500,-0.048302,-0.138764,0.090591,-0.028156,0.026927,-0.041176,-0.175199,0.067104,0.025541,-0.033132,0.131895,0.155455,0.060459,-0.040883,-0.152172,-0.007854,0.126426,-0.044942,-0.029994,0.002372,-0.114702,0.046893,-0.009507,0.040422,-0.068528,-0.193738,-0.015072,-0.025264,-0.036391,0.023698,-0.043417,-0.182604,0.092506,-0.013816,0.091453,-0.093236,0.129937,-0.151035,0.113855,0.129533,0.052160,0.102273,0.068488,0.051963,-0.036715,-0.130113,0.084886,-0.060472,0.061354,-0.124840,0.192685,-0.089536,-0.033533,0.052216,0.134338,0.043281,0.060921,0.054470,-0.018965,0.020514,0.086168,0.141451,0.006982,0.098496,-0.085516,-0.008818,-0.061790
0.040240,-0.034338,0.080025,0.087857,-0.059488,-0.200222,0.038485,0.242313,-0.134511,-0.162227,-0.096263,-0.182731,0.065776,-0.054195,-0.052922,0.007308,0.103224,-0.178886,-0.034408,-0.303524,0.048600,0.072589,0.070815,-0.089591,-0.061381,0.133036,-0.110331,-0.019315,-0.115825,0.084091,0.119556,-0.091813,0.073437,-0.048516,-0.138025,0.086833,-0.025748,0.025163,-0.033737,-0.173697,0.071906,0.021851,-0.035668,0.135730,0.155128,0.061052,-0.030755,-0.150142,-0.012203,0.127712,-0.037979,-0.032637,0.000312,-0.116551,0.036040,-0.007134,0.040445,-0.068358,-0.197303,-0.011985,-0.027561,-0.031570,0.029368,-0.042733,-0.179341,0.097280,-0.013776,0.096302,-0.103070,0.128066,-0.149578,0.117724,0.132184,0.045364,0.100123,0.069281,0.047292,-0.035047,-0.122650,0.078702,-0.058823,0.058083,-0.125422,0.186689,-0.088607,-0.035685,0.051797,0.130833,0.048823,0.063872,0.048824,-0.021180,0.024297,0.088290,0.143940,0.013571,0.111911,-0.077780,-0.003678,-0.063227
0.041491,-0.034817,0.078870,0.088887,-0.061485,-0.198718,0.039936,0.243944,-0.131164,-0.162541,-0.092984,-0.185730,0.066699,-0.051764,-0.048871,0.007766,0.101542,-0.177932,-0.035912,-0.301243,0.048120,0.070166,0.069305,-0.091373,-0.062257,0.133697,-0.110186,-0.016149,-0.114102,0.086995,0.120639,-0.090269,0.076769,-0.049410,-0.140873,0.088587,-0.022580,0.025046,-0.035790,-0.172168,0.076628,0.019969,-0.036407,0.134409,0.156452,0.060392,-0.031361,-0.150383,-0.009991,0.128700,-0.038428,-0.033131,0.004582,-0.117750,0.036785,-0.006486,0.043440,-0.067095,-0.193609,-0.012361,-0.026305,-0.031595,0.030244,-0.040560,-0.180541,0.099168,-0.014341,0.094346,-0.105663,0.126590,-0.146734,0.116720,0.130439,0.048416,0.101375,0.066669,0.048310,-0.035169,-0.125181,0.080773,-0.059624,0.057515,-0.128465,0.189384,-0.089089,-0.036183,0.056052,0.128580,0.049140,0.062304,0.050144,-0.020297,0.022331,0.084480,0.145755,0.013111,0.109262,-0.077537,-0.005291,-0.063167
